ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO22N000052,행사,행사,청소년 어울림마당 행복누리축제,경기도,의정부시,4115010100,의정부동,4115052000,의정부2동,4.12E+11,경기도 의정부시 의정로 27,11622,다사589707,127.0338894,37.73517724,의정부시청소년수련관,2022-04-09,2022-11-19,공연마당+이벤트마당+체험마당,의정부시청소년수련관,여성가족부+경기도 의정부시청,,031-828-9544,,,2022-08-26,3820000,경기도 의정부시,20220826,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220826
KC488PO22N000053,행사,행사,장 담그는날 행사,광주광역시,남구,2915512100,압촌동,2915573000,대촌동,2.92E+11,광주광역시 남구 압촌길78,61751,다라397776,126.8386216,35.09241574,광주광역시 남구 콩 종합센터,2022-01-29,2022-02-27,장담그기,압촌 메주 영농 조합,저절로 소비자 생활협동조합,,062-385-0455,http://www.namgu.gwangju.kr/menu.es?mid=a70303000000,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000054,행사,행사,도시농업 어울림 한마당,전라남도,순천시,4615031022,해룡면 신대리,4615031000,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,라라044602,127.5481925,34.9366178,신대도시텃밭,2022-07-16,2022-07-16,"도시농업 체험행사, 부스 운영 등",전라남도 순천시청,전라남도 순천시청,,061-749-8684,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000055,행사,행사,용아생가 어린이축제,광주광역시,광산구,2920010800,소촌동,2920056500,어룡동,2.92E+11,광주광역시 광산구 소촌로 46번길24,62387,다라358840,126.7951682,35.149407,광주광역시 광산구 용아생가,2021-05-29,2021-05-29,용아 박용철의 문학과 생애를 소재로 한 놀이와 체험 프로그램 제공,놀이요점빵,문화재청,광주광역시,,https://www.gwangsan.go.kr/bb/bbBoard.php?action=view&pageID=gwangsan0201020000&boardID=NEWS_NEW&SEQ=685637744,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000056,행사,행사,영산강문화제,광주광역시,남구,2915511900,승촌동,2915573000,대촌동,2.92E+11,광주광역시 남구 승촌보길90,61759,다라326747,126.761073,35.06581966,광주광역시 서구 서창동 영산강 둔지,2021-10-07,2021-10-10,영산강 문화의 대중적 이해와 확산,광주광역시 남구,광주광역시 남구,,062-362-7670,http://www.cafe.naver.com/yeongsangang,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000057,행사,행사,광주 프린지 페스티벌 동구,광주광역시,동구,2911010900,계림동,2911056000,계림1동,2.91E+11,광주광역시 동구 독립로 380,61400,다라468856,126.9160455,35.16426707,광주광역시 동구 푸른길공원(지역이동하여 개최),2021-07-17,2021-07-17,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,광주광역시,,062-670-7983,http://www.fringefestival.kr,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000058,행사,행사,광주 프린지 페스티벌 남구 유안근린공원,광주광역시,남구,2915511500,봉선동,2915553800,봉선2동,2.92E+11,광주광역시 남구 봉선로 195,61686,다라468810,126.9166047,35.12316806,광주광역시 남구 유안근린공원,2021-08-28,2021-08-28,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,광주광역시,,062-670-7983,http://www.fringefestival.kr,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000059,행사,행사,광주 프린지 페스티벌 광산구 쌍암공원,광주광역시,광산구,2920011600,쌍암동,2920062400,첨단1동,2.92E+11,광주광역시 광산구 첨단중앙로182번길 39,62274,다라403920,126.8442514,35.22222807,광주광역시 광산구 쌍암공원,2021-09-11,2021-09-11,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,광주광역시,,062-670-7983,http://www.fringefestival.kr,,2022-01-01,6290000,광주광역시,20220101,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220101
KC488PO22N000060,행사,행사,소백산철쭉제,,,,,,,,,,라바864797,128.4706212,36.91240318,영주시 소백산 일원,2022-05-28,2022-05-29,소백산 산신제+죽령옛길걷기+소백산 철쭉 등반대회 등 소백산 철쭉 홍조,(재)영주문화관광재단,경상북도 영주시,,054-630-8707,http://yjsobaek.yctf.or.kr/,,2022-06-29,5090000,경상북도 영주시,20220629,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220629
KC488PO22N000061,행사,행사,영주사과축제,,,,,,,,,,마바051891,128.6811773,36.99451393,영주시 부석사 주차장 일원,2021-10-25,2021-10-31,사과판매행사+이벤트+체험행사 등 영주사과홍보,(재)영주문화관광재단,경상북도 영주시,,054-630-8707,http://yjapple.yctf.or.kr/,,2022-06-29,5090000,경상북도 영주시,20220629,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220629
KC488PO22N000062,행사,행사,영주한국선비문화축제,,,,,,,,,,라바964816,128.5834337,36.92847353,영주시 선비촌 일원,2022-05-05,2022-05-08,소수서원 사액 봉안레 재현+한복맵시대회 등 한국정신문화의 뿌리 선비정신 알림,(재)영주문화관광재단,경상북도 영주시,,054-630-8707,http://yeongjufestival.or.kr/,,2022-06-29,5090000,경상북도 영주시,20220629,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220629
KC488PO22N000063,행사,행사,영주무섬외나무다리축제,,,,,,,,,,마바001600,128.621224,36.732962,영주시 무섬마을 일원,2022-10-01,2022-10-02,이벤트+체험행사 등 무섬마을 홍보,(재)영주문화관광재단,경상북도 영주시,,054-630-8707,http://yeongjufestival.or.kr/,,2022-06-29,5090000,경상북도 영주시,20220629,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220629
KC488PO22N000064,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2013-04-09,2014-04-17,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000065,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2014-04-11,2014-04-17,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000066,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2015-05-01,2015-05-05,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000067,행사,행사,봉산도예전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2016-05-10,2016-05-16,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000068,행사,행사,봉산조형페스티벌 도예조각전,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2017-04-25,2017-05-01,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000069,행사,행사,봉산도자기축제,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2018-04-10,2018-04-16,도예전시 및 부대행사(공방체험+ 도슨트프로그램+ 도예장터+ 경매 등),봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000070,행사,행사,봉산도자기축제,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2019-04-19,2019-04-21,도예전시 및 부대행사(공방체험+ 도슨트프로그램+ 도예장터+ 경매 등),봉산문화협회,봉산문화협회,대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000071,행사,행사,봉산조형페스티벌,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2020-10-09,2020-10-11,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000072,행사,행사,봉산조형페스티벌,대구광역시,중구,2711010800,봉산동,2711056500,성내1동,2.71E+11,대구광역시 중구 봉산문화길 77,41958,라마990635,128.5965647,35.86339725,봉산문화거리,2021-06-04,2021-06-06,도예전시 및 부대행사,봉산문화협회,봉산문화협회,대구광역시,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000073,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2011-05-20,2011-05-22,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000074,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2012-05-18,2012-05-20,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000075,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2013-05-17,2013-05-19,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000076,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2014-10-03,2014-10-05,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000077,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2015-05-01,2015-05-03,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000078,행사,행사,동성로축제,대구광역시,중구,2711012300,동성로2가,2711056500,성내1동,2.71E+11,대구광역시 중구 동성로28,41938,라마988641,128.5954708,35.8692058,동성로 야외무대,2016-05-13,2016-05-15,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,사)달성문화선양회,대구광역시+대구광역시 중구,053-661-2177,,,2022-06-10,3410000,대구광역시 중구,20220610,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220610
KC488PO22N000079,행사,행사,선암매화제,전라남도,순천시,4615025032,승주읍 죽학리,4615025000,승주읍,4.62E+11,전라남도 순천시 승주읍 선암사길 450,57909,다라843667,127.3288299,34.9959739,선암사,2022-03-04,2022-03-06,"매화 산책로, 선암매화 사진공모전, 음악회 등 개최 등",전라남도 순천시청,전라남도 순천시청,,061-749-8876,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000080,행사,행사,제8회 낙안읍성 전국 국악대전,전라남도,순천시,4615038029,낙안면 평촌리,4615038000,낙안면,4.62E+11,전라남도 순천시 낙안면 충민길 1,57918,다라857565,127.3436552,34.903458,낙안읍성 일원,2022-04-15,2022-04-16,판소리 경연대회 등,전라남도 순천시청,전라남도 순천시청,,061-749-8838,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000081,행사,행사,순천시 책 축제,전라남도,순천시,4615031023,해룡면 상삼리,4615031000,해룡면,4.62E+11,전라남도 순천시 해룡면 기적의도서관2길 21,57986,라라025613,127.5277637,34.9465553,버드네공원,2022-04-23,2022-04-23,지역 독서문화확산을 위한 독서활동체험 및 시민나눔장터 운영,전라남도 순천시청,전라남도 순천시청,,061-749-6992,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000082,행사,행사,문화놀이터 축제,전라남도,순천시,4615011900,장천동,4615061000,장천동,4.62E+11,전라남도 순천시 장명로 30,57956,다라988617,127.4871779,34.9503031,도시재생구역,2022-05-01,2022-05-31,도시재생 뉴딜사업 중심시가지형 문화놀이터 축제,전라남도 순천시청,전라남도 순천시청,,061-749-3034,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000083,행사,행사,저전동 상가골목축제,전라남도,순천시,4615011800,저전동,4615060000,저전동,4.62E+11,전라남도 순천시 저전길 54,57957,다라984615,127.4826992,34.9486795,저전동 일방통행로(남교오거리~순천여고),2022-06-01,2022-06-30,상가 골목축제 운영,전라남도 순천시청,전라남도 순천시청,,061-749-3471,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
KC488PO22N000084,행사,행사,2022 순천만국가정원 정원야행(夜行),전라남도,순천시,4615012600,오천동,4615063500,도사동,4.62E+11,전라남도 순천시 국가정원1호길 47,58026,다라997592,127.4971558,34.9281509,순천만국가정원 동원,2022-07-23,2022-08-08,"나이트 런(Run), 정원영화제, 휴식테마 비밀의 숲 등 힐링, 문화, 참여를 테마로 한 프로그램 운영",전라남도 순천시청,전라남도 순천시청,,061-749-2728,,축제일정 변동가능,2022-09-19,4820000,전라남도 순천시,20220919,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20220919
